eq,variable,beta,cov_estimate
V6,V2.L2,0,-0.729772051098841
V6,V3.L1,0,0.174517904376398
V6,V3.L2,0,0.192380175619932
V6,V4.L1,0,-0.872448814484266
V6,V4.L2,0,-1.13129130254607
V6,V5.L1,1.42076500393885,0.474012094306715
V6,V5.L2,0,-0.0527459049204516
V6,V6.L1,0,0.664833422718301
V6,V6.L2,0,-0.0430057339562885
V6,V7.L1,1.57402517595058,0.19997715231688
V6,V7.L2,0,0.174598988789122
V6,V8.L1,0,0.480854432128816
V6,V8.L2,0,0.126254515846495
V6,V9.L1,0,1.8967708726146
V6,V9.L2,0,0.373320947160224
V7,V1.L1,0,0.043794153733933
V7,V1.L2,0,0.0370953033600787
V7,V10.L1,0,-0.0326833677831718
V7,V10.L2,0,0.0645062011297925
V7,V2.L1,0,0.0379681776570354
V7,V2.L2,0,-0.00336854226348324
V7,V3.L1,0,0.0241248127235716
V7,V3.L2,0,-0.0802780554317933
V7,V4.L1,0,-0.037299344758416
V7,V4.L2,0,-0.206743006901092
V7,V5.L1,0,-0.00722112784433981
V7,V5.L2,0,-0.0725542092802175
V7,V6.L1,0,0.083285597421567
V7,V6.L2,0,0.205951793430763
V7,V7.L1,0,0.0504806875151914
V7,V7.L2,0,0.0731989316088381
V7,V8.L1,0,0.0121166837636307
V7,V8.L2,0,0.0471244916154487
V7,V9.L1,0,0.0403157688221765
V7,V9.L2,0,0.0947961685707736
V8,V1.L1,0,0.0438930767249035
V8,V1.L2,0,-0.028222829367259
V8,V10.L1,0,-0.00528494586854761
V8,V10.L2,0,0.131782035279982
V8,V2.L1,0,-0.0478077406515093
V8,V2.L2,0,0.0177734239800303
V8,V3.L1,0,-0.0161906102612436
V8,V3.L2,0,-0.0280303907743487
V8,V4.L1,0,-0.283886601520127
V8,V4.L2,0,0.349068120064206
V8,V5.L1,0,-0.0290865566878765
V8,V5.L2,0,-0.139552100738605
V8,V6.L1,0,0.123034502646903
V8,V6.L2,0,0.178746763219245
V8,V7.L1,0,0.0550944126896287
V8,V7.L2,0,0.00489046160934861
V8,V8.L1,0,-0.0266163244599917
V8,V8.L2,0,0.0442145714877029
V8,V9.L1,0,-0.0402218912462747
V8,V9.L2,0,0.122611250345708
V9,V1.L1,0,-0.306393925494539
V9,V1.L2,-1.37861622208067,-0.0855102623152066
V9,V10.L1,0,0.16756613873215
V9,V10.L2,0,0.105329147787383
V9,V2.L1,0,-0.678285523473372
V9,V2.L2,0,0.052757751173819
V9,V3.L1,0,-0.230551362811282
V9,V3.L2,0,-0.0353388976329288
V9,V4.L1,0,-0.35243149858887
V9,V4.L2,0,-0.0206114427753407
V9,V5.L1,0,0.0698268816934734
V9,V5.L2,0,-0.155082889357302
V9,V6.L1,0,0.0523401903738227
V9,V6.L2,0,0.222851214862758
V9,V7.L1,0,0.0462127955332075
V9,V7.L2,0,0.0050704730103638
V9,V8.L1,0,0.00532071537438787
V9,V8.L2,0,0.0883403461354351
V9,V9.L1,0,0.00260561542587426
V9,V9.L2,-0.0768064134214649,0.0240913218519167
