,Var1,Var2,betas_dgp,cov_dgp,prediction
0,1,1,0.0,1.0,0.018647108670494725
1,1,2,0.0,0.021562650800581,0.0024164187582069604
2,1,3,0.0,-0.0323704240282509,0.0030571746606100104
3,1,4,0.0,-0.16767243546144,0.008738000598419497
4,1,5,0.0,0.0130235557243878,0.003943090722170117
5,1,6,0.0,-0.0607587022098791,0.003063009333692679
6,1,7,0.0,0.0572944010567599,0.003563878218362706
7,1,8,0.0,-0.0506735707376063,0.0034781379650430473
8,1,9,0.0,0.0391168629209068,0.0030078750699644922
9,1,10,0.0,-0.00800661468751245,0.0019511801211951104
10,1,11,0.0,-0.017312603438141998,-0.010922958824636349
11,1,12,0.0,-0.128547943025249,0.004605459342566945
12,1,13,0.17225075536003698,0.0273545105325518,0.004600306671605674
13,1,14,0.0,0.0495011383792867,0.009666552977201107
14,1,15,0.0,0.044860363284933,0.001309844009166177
15,1,16,0.0,0.0262125178168259,0.0028810858618010166
16,1,17,0.0,-0.0545131880548065,0.0069370333966223404
17,1,18,0.0,0.0141706158282627,0.004296886619185669
18,1,19,0.0,0.0705513554633426,0.0014743542984434756
19,1,20,0.0,0.0222838893151158,-0.00017107079052507376
20,1,21,0.0,-0.0251507578979828,0.004665710279275017
21,1,22,0.0,-0.0232723218077712,0.01164372618853077
22,1,23,0.0,-0.0152777216169776,0.0031366327936100643
23,1,24,0.0,-0.0123487049257288,0.0033218989745947905
24,1,25,0.0,0.05010083936921201,0.015353742590942757
25,1,26,0.0,-0.0158894203572129,0.008602534479670156
26,1,27,0.0,0.035555290493584996,0.0043405143861956035
27,1,28,0.0,-0.0166848971860027,0.0008839641290756603
28,1,29,0.0,0.0772620291652855,0.0027386179555610123
29,1,30,0.0,0.000191936051626912,0.004073190880182227
30,1,31,0.0,0.0292752039122185,0.006060677480901763
31,1,32,0.0,-0.0434442150318077,0.00446590837846979
32,1,33,0.0,-0.0371252897835242,0.007002825811815419
33,1,34,0.0,0.000716133074369752,0.0046609342869608295
34,1,35,0.0,0.0411035451531791,0.004795022556587839
35,1,36,0.0,0.0400353313971271,0.017668652815199092
36,1,37,0.0,0.00787782537880816,0.001876308020998381
37,1,38,0.17168457597805403,-0.00296820247807018,0.004456250290387993
38,1,39,0.0,0.0376586624215347,0.009699335533534576
39,1,40,0.0,-0.0162315216655632,0.0018657513999068584
40,1,41,0.0,0.0229797459105677,0.003776376065620891
41,1,42,0.0,-0.0238052717647351,0.001398851842093877
42,1,43,0.0,-0.0324859477505577,0.0023737113448910425
43,1,44,0.0,0.0676083715859966,0.0060389866210908
44,1,45,0.0,0.0839383143727813,0.004406895340882363
45,1,46,0.0,-0.133520531099578,0.04757822563356832
46,1,47,0.0,-0.0393961790612936,0.007127117356436597
47,1,48,0.0,0.0229335503462311,0.003776376065620891
48,1,49,0.0,-0.0017827932823755,0.002204664091483911
49,1,50,0.0,0.0230372759760853,0.01924891779625998
50,1,51,-0.172532139129794,0.0436050096833268,0.0018119356016683273
51,1,52,0.0,0.0447144671406968,-0.0021970165876883797
52,1,53,0.0,0.0384573048873278,0.002825289937623537
53,1,54,0.0,-0.0196484260163619,-0.015380717105042359
54,1,55,0.0,0.0269145238312306,0.006491122356670603
55,1,56,0.0,0.0467540725227049,0.0032576197406369344
56,1,57,0.0,0.0477605285855312,0.0015325726564354048
57,1,58,0.0,0.0163453180835902,0.004870148369484688
58,1,59,0.0,0.0112091659688031,0.006550828523722619
59,1,60,0.0,-0.173338482278473,0.005867532864061889
60,1,61,0.179065337278632,-0.0171027967263075,0.0053662812614537125
61,1,62,0.0,-0.16894614858457901,-0.01709338023288689
62,1,63,0.0,0.0020331567995100397,0.0014218849089366761
63,1,64,0.0,0.0601812092018834,0.005366539067416676
64,1,65,-0.162421442222519,-0.0310837528220857,0.003390227649639012
65,1,66,0.0,-0.13634578679968198,0.008848629894616966
66,1,67,0.0,-0.0311823601426143,0.00802165137353378
67,1,68,0.0,0.0133521824734217,0.005513824909739102
68,1,69,0.0,-0.0250320666771841,0.003970868543545593
69,1,70,0.0,-0.009816622708663271,0.0035658787878496555
70,1,71,0.0,0.0036181559025855203,0.0008509777910760258
71,1,72,0.0,-0.0246336345893875,0.003780402245241585
72,1,73,0.0,0.0444334156484593,-0.011209680513670122
73,1,74,0.0,0.00211172431523114,-3.065387498134873e-05
74,1,75,0.0,-0.0351562951360762,0.004843801693852921
75,1,76,0.0,-0.0256180792530329,0.008576735394481786
76,1,77,0.0,-0.0378487320457682,0.002478365083947962
77,1,78,0.0,0.00467967596318818,0.006684799830507014
78,1,79,0.170770140363677,-0.01872606648272,0.0031976598063203346
79,1,80,0.0,-0.0125727528459227,-0.0012889821507756337
80,1,81,0.0,-0.0874497271671871,0.003156587518097105
81,1,82,-0.166973734369703,0.0297989277149558,0.00545744825307917
82,1,83,0.16133598271717597,0.0541730266110024,0.003430387871520854
83,1,84,0.0,0.0506409159378351,-0.011792128318993256
84,1,85,0.0,-0.00977887116441058,0.0035658787878496555
85,1,86,0.0,0.00911679374724073,0.0037249521756218588
86,1,87,0.0,-0.0377429359301897,-0.016318378045189496
87,1,88,0.0,0.0018736217255973199,0.0021315725699505204
88,1,89,0.0,0.0568967822668661,-0.013376212233279628
89,1,90,0.0,0.055706075971260004,0.008171342448144898
90,1,91,0.0,-0.10386437251288301,0.003097864522791791
91,1,92,0.0,-0.019641247135736,-0.015380717105042359
92,1,93,-0.175183285037769,-0.0390669186789995,0.005961202971157588
93,1,94,0.0,0.00154216514862412,0.0008221980859835388
94,1,95,0.0,0.0194340354598348,-0.01776604750305486
95,1,96,0.0,0.0319870080699487,0.01800041580862558
96,1,97,0.0,-0.0037658483629022296,0.005288609950997485
97,1,98,0.0,0.0771381944732986,0.0027386179555610123
98,1,99,0.0,0.0539650984055318,0.003430387871520854
99,1,100,0.0,-0.0661109149527983,0.005092517931401051
100,1,101,0.0,0.0304340093365251,0.00754372308086994
101,1,102,0.0,0.112544875027134,0.002026109200179731
102,1,103,0.0,0.0990617832486589,9.566258220670355e-05
103,1,104,0.0,0.00942007018687269,0.002483393433108761
104,1,105,0.0,-0.173600822080349,-0.006296875460128209
105,1,106,0.0,-0.008657779979669709,0.008320492023682501
106,1,107,0.0,0.0495396652390185,0.012743775648937736
107,1,108,0.0,0.0423050307198249,0.004718013044334618
108,1,109,0.0,-0.00118104536035634,0.0001916067231071589
109,1,110,0.0,-0.0264478042068311,0.004045129000627053
110,1,111,0.0,-0.0206886863687454,0.002711467624967848
111,1,112,0.0,0.00738849801626391,0.0026358016120359424
112,1,113,-0.170646606430089,0.0439317876061518,0.0016948742046297963
113,1,114,0.0,0.0614704501387503,-0.0004611818574992192
114,1,115,0.0,-0.0134421973334377,0.003170969414853935
115,1,116,0.0,0.0309022032458109,0.009853143461524614
116,1,117,0.0,0.0451942473985761,0.0009936303123058673
117,1,118,0.0,0.0352344805485122,-0.0007015097622919482
118,1,119,0.0,0.0293016710935925,0.006060677480901763
