1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0,0.116779801855483,0,-0.228891982410704,0,0,0.182845674447335,0,0,0.0914275386145001,0,0.0671896725517897,0,0,0.118814467724645,-0.0678158534661156,0.105693403599433,-0.0321312703969201,0,0,0.0315219117453973,0,-0.406436396506192,0,0,0.30325523712105,-0.282555246502504,0.0801097639100381,0,0,-0.0783607976591962,0,0.272034540440635,0.265387922082225,0,0.0423698372247494,0,0,0,0,0,-0.270632674451333,0.0742822542937699,0,0,0.0565553060017679,0,0.144069784549005,0
0,0,0,0,0,0.147306857775426,-0.217238478191091,0,0.0309335825604821,-0.00403621322150046,0,0.0592767227349191,0,0.176063948049374,0,0,0.208306548738617,0,0,0.256263993056523,0.0270300319777324,0.0952126359338097,0.00183733943620418,-0.0526485817458289,0,-0.046006285560501,0.299898906408622,-0.214994875994953,0.154763738848523,-0.122130148567284,0,0.0541491529165338,-0.0611423738043447,-0.0455020707004378,-0.179295817772241,0,0,0,-0.113208052077428,-0.0456765752631441,0,-0.520186177450495,0,0,0.329598436352505,0,0,-0.112300115670086,0,0
-0.245257973572771,0,0.52007827934942,0,0,0.0524160314484735,-0.190622547510451,0,0,0,0.145176850532764,-0.0462588776639683,0,0.222949224922305,0,-0.286068601512365,0.174498503764834,-0.102741567734496,0.245621802556546,0.220236521327849,-0.00197217640419622,0,0,0.044631001872705,0,0,0,-0.108948587117554,0.27413696442625,-0.00393175260960567,0,-0.0346636999923294,0.0112374661362963,-0.352072549791169,0,0.0296278367487636,-0.0647458494880216,0,0,0.157590268371706,0,0,-0.263407882295205,-0.0957165008071695,0.294286306341579,0.187293217582399,0,-0.312048395282834,0,0
0,-0.206993117935714,0,0.034075239113313,0,0,0,-0.200923269597297,0.193547448638831,0,0,0,0.00299444030168062,0,-0.121580683017389,0,-0.089575141455413,0,-0.252310339172325,-0.325684207532041,0.453461958091741,0.163042727216003,0.147110452833908,0,0,0.255450986699598,0.35557974339655,0,0,-0.13840669960065,0,0.126212997670554,-0.016080992003212,0,-0.570964040508713,0,0.073451168018647,-0.257962447576065,0.059863748704594,-0.277269863625258,0.295414393474685,0.239000306023654,0,0.197838950524776,0,0.346983069446558,0,0,0.0369522172809203,0.206758663203732
-0.198741567939819,0,0,0,-0.0463782376654686,-0.070506384021033,0,0.194200529371554,0,0.27835180737742,-0.10710879194413,0.270139132744328,0,0,0,0,0,0.0872758006440744,-0.115410312500043,0.150277526926807,0.345079440999297,0,-0.0883063886935461,0,-0.179065186668399,0,0,0,0,0.0169062867446865,0,0,0,-0.186849636072268,0,-0.14047918844828,0.22011042474453,0,0,0,0.1549581955902,-0.545766521977178,0.503565893495413,0,-0.00541399997701978,0.236852273754197,0,0.136442494098699,0.163771007822259,0.228548614221383
0.0754650234020209,0.360620682618295,0,0,0,0,0,0.187536526798891,0,0,0,0,0,-0.137690520109405,0,0,0.126971225667828,-0.147171305192275,0.0686966682178925,0.0780387492549639,0.0270640408092836,0.0361257827181282,0.19254364551329,-0.192490497856155,0,0,-0.0510233375857489,-0.199640936873025,0,-3.42613609452595e-05,0,0,0,-0.104340947759796,0,0,0.206139457922471,0,0.00165246714440615,0.199696225383448,0.0508761444881808,0,0.17947812441867,0.00574889873722686,-0.081882372933289,0.217593156289317,0,0,-0.0546720917949774,0.105722110098707
0,0,0,0,0,0,0.152503147640702,0,-0.169037544671882,0,-0.22502265798281,-0.106142678105643,0.00658091499237148,0,0.0980081451810021,-0.523131792236162,0.440069385918715,0.261052072288658,0.114854699126464,0,-0.317873018497334,-0.268504082363004,-0.132565006643835,0,0,0,0,-0.204124932535852,0,0,-0.273433689969574,0,0,0.296765872193293,0,0,0.217422185619365,0,-0.102492155039308,0,0,-0.213829661987321,0.108874274101674,-0.0789329707286869,-0.011015173888232,0,0,0,-0.336046406287073,0.216159739589479
0,0,-0.0244691481621663,-0.0535059173270987,0,-0.0803787885521729,0,0,0.162762282234513,0.105774512760262,0,0,-0.108394235503194,0,-0.222436249009001,-0.269189047879262,0,0.356268508139598,0.238421140104994,-0.289023927348709,0,0.0552393417369258,0,0,0,0.222274810089699,0.188490948468691,0.270611683087259,0,0,0,0,0.0916103593881877,0,-0.055076114716324,0,0,0,0,0,-0.0590456721513425,-0.0205973910865917,0,0,0,0,-0.0463365829771277,0,0,0.0752679525720603
-0.00859850748775141,0,0.192468056377485,-0.0517130624740349,0,-0.107659329663486,0,0,0,0.132397685974082,0,0,0,0,0,-0.272801791971072,0.493396665847075,0,0,0,-0.0191427881382434,0,0.0533926271395966,0.102535890296909,-0.0392473169084458,0,-0.0276251729598532,-0.0559389881345446,0.0444598149429226,-0.0307298423777437,-0.000367359296452699,0,0,0.0639230528056119,0,0,0,0,0,-0.137581893650629,0.206216508092172,0,0,0.360240682388379,0,0,0.253933733421282,0.346565418002646,0,-0.120162781337444
0,0.304648014723431,-0.117931460370339,0,-0.29542351595389,0,0.137844296983656,0,0,0,0.337258328379172,0,0,0,0,0.00845719076511012,-0.25533234116804,-0.0612306759718561,0,0,0,0,-0.324367472089536,0,0,0.175684851664693,0,0,0,0.0413840356564557,-0.0261483889295831,-0.098138221898886,0,0.147755170732944,0,0,0,0.0411152587562597,0,0,0.288335201257929,0.120054006755904,0,0,0,0.303941762781924,-0.170587211157669,-0.155157960263044,0.0829274805164279,-0.194764147951465
