eq,variable,betas_dgp,corr_estimate
1,1,0,0.144952091046875
1,10,-0.202324811626732,-0.102913829539818
1,100,0,-0.123030807692855
1,101,-0.19285881709124,-0.465617019878593
1,102,0,-0.126684605737439
1,103,0,0.0984967418771853
1,104,0,-0.0762974957920239
1,105,-0.142806766083295,-0.00444817424984786
1,106,-0.00934047822303694,0.089543003029536
1,107,0,0.103290798443872
1,108,-0.070945520666177,-0.330692621905205
1,109,0,-0.267477596985168
1,11,0.0284746274667805,-0.12532438546703
1,110,0,0.146759950818193
1,111,0,-0.0242378401586808
1,112,0.066797206508594,0.0471084565850971
1,113,0,-0.234862524171048
1,114,-0.0368599644617759,0.326338239868902
1,115,-0.233332539951173,0.0440288343491948
1,116,0,-0.0928895914616802
1,117,0,0.216600566196175
1,118,0,-0.2501319278259
1,119,0,-0.247350953425711
1,12,0,0.526262410213799
1,120,0,0.130409135027366
1,121,0,0.207540900959075
1,122,0.0348002346339083,-0.102081134533768
1,123,0,-0.392524812214725
1,124,-0.0144002716345336,-0.224689903550724
1,125,0,0.328968825156637
1,126,0,-0.394422280395495
1,127,0,-0.372716516242259
1,128,0,-0.29511024162861
1,129,0.0193503669481045,-0.012459623505628
1,13,-0.135967502572076,0.202838270509658
1,130,0,-0.167903799868152
1,131,0,-0.0685739228554183
1,132,-0.155722444836547,-0.379423265199554
1,133,0,-0.0249305228450261
1,134,0,0.296651918111686
1,135,0,-0.294391206257898
1,136,-0.187725486328611,0.136216493749725
1,137,0,-0.163699752379154
1,138,0,0.0195377085283128
1,139,0.292719245461296,0.428862572240931
1,14,0.144569820158149,0.460692421398686
1,140,-0.0969402104372068,-0.508389508080843
1,141,0,0.215046207946549
1,142,0,-0.25684978976131
1,143,-0.0612966971247893,-0.0861897204141613
1,144,0,0.00407884849556212
1,145,0,-0.343963302087797
1,146,0,0.312065122624462
1,147,-0.106868016958718,-0.135883610205594
1,148,0,-0.224498904783026
1,149,0,-0.230399992956486
1,15,0,0.458099589650313
1,150,0.0172481263294184,-0.00852873608167984
1,151,-0.140265697528281,-0.40637527833995
1,152,0,-0.125862671279938
1,153,-0.0832688174149883,-0.130989595227472
1,154,0,-0.134141854802161
1,155,0.0105127398989245,0.371295288182932
1,156,0.0337422442887087,0.687720278852107
1,157,0,-0.243514716955363
1,158,0,0.0849105467952045
1,159,0.14771206995988,0.18930094729623
1,16,0,0.0199924986889083
1,160,0,-0.278210072676124
1,161,0,-0.235937770556397
1,162,0,0.0228046516281992
1,163,0,-0.024717943494942
1,164,0,-0.399737000195615
1,165,-0.0290183530122272,-0.249893333580446
1,166,0,-0.106805672673434
1,167,0,0.319331331013256
1,168,0,-0.502249105453002
1,169,0,-0.226049347030503
1,17,0.0538382693891636,-0.199641570195823
1,170,0.116358641340046,-0.368776660314082
1,171,0,0.15191509310708
1,172,0,0.172473237070841
1,173,-0.0200588102928361,0.121829557308333
1,174,0,0.349530853175673
1,175,0.0532976328338303,0.232804370122979
1,176,0,0.388275287247502
1,177,0,0.521108989858985
1,178,-0.0578618923306426,0.113428618145405
1,179,0,0.0859387814455444
1,18,0.130346853465038,0.174848700476036
1,180,0,0.0637335764200776
1,181,0.055215070146803,0.416448082631654
1,182,0,-0.33458461940672
1,183,0,-0.274868113415604
1,184,0,-0.0329022319423452
1,185,0,0.249147600453408
1,186,0.0206917260229766,0.145422081694646
1,187,0,0.248701607614771
1,188,0,0.313465408169241
1,189,0.125193511280656,0.292599261388332
1,19,0,0.240760475263771
1,190,0,-0.0531920980811138
1,191,0,0.340017584117743
1,192,0,0.107936137421909
1,193,0,0.154538479510335
1,194,-0.026211972539221,0.132083272105389
1,195,0,-0.389253735563353
1,196,0,-0.0230092924279225
1,197,0.0197382762912334,0.204561534294893
1,198,0,-0.145212243434832
1,199,-0.0750092330064183,-0.00874057136628734
1,2,0,0.385522315212302
1,20,0,0.205495213069679
1,200,0,-0.386692628868312
1,21,0.0166456712894444,-0.187754629446436
1,22,0,-0.305376305347293
1,23,0,-0.160596927615045
1,24,0,0.185411960779584
1,25,0,-0.395302443467926
1,26,0,0.461288362787603
1,27,0,-0.0296899837271948
1,28,0,-0.57286078631214
1,29,0,-0.0817602967706899
1,3,0,-0.336465940182733
1,30,0,-0.358626939656331
1,31,0,-0.0254720584139632
1,32,0,0.0487514322083994
1,33,0,0.260273679098972
1,34,0,-0.0781454503462546
1,35,0,-0.267239836976066
1,36,0.259089696751053,0.123025940286889
1,37,0,0.202051380128254
1,38,0,-0.278896073650645
1,39,0.209188411944806,0.341863123011118
1,4,-0.0288212095316085,0.353436913445041
1,40,0.0697813463909392,-0.044094354713618
1,41,0.113740119946104,0.272930968730701
1,42,0,-0.253117500040641
1,43,0,-0.382587533877573
1,44,0.0126832929978909,-0.40518029964575
1,45,-0.137144983802391,-0.364060674446955
1,46,0.0454755924005287,0.285319914649757
1,47,0,0.049264493829066
1,48,-0.0691977446954675,0.161199355267146
1,49,0,0.276831358771406
1,5,-0.160203727603751,-0.0535189207891277
1,50,0,-0.199427326751408
1,51,0,-0.0931577808390258
1,52,0,0.289178023075183
1,53,0,-0.377846072466688
1,54,0,-0.281241511369373
1,55,0,-0.0703895006821464
1,56,-0.11000215105165,-0.176448975483735
1,57,-0.0638618386003466,-0.129123138493215
1,58,0,-0.235857498441161
1,59,-0.115894464874458,-0.00934637312731897
1,6,0,0.0742734167749268
1,60,-0.0962475419973139,0.237201154223669
1,61,0,0.300242666307451
1,62,-0.0226132440028218,0.199995958259493
1,63,0.097870990152677,0.416746918941193
1,64,0.133258863781182,0.387772867617144
1,65,-0.108007277626668,0.414334508787171
1,66,0,0.0130141410326834
1,67,0,-0.12814513109596
1,68,0,0.104570412406671
1,69,0,-0.225085200551944
1,7,0,0.224687417949746
1,70,-0.0507555515600266,0.0323861971735989
1,71,0,0.355552182205036
1,72,0,-0.113765461614824
1,73,-0.0393778828538437,-0.0494134962651984
1,74,0,0.0913655539074777
1,75,0.00387575587329166,-0.241886572529927
1,76,0,0.234849815755648
1,77,-0.0300108813844447,-0.238438850619648
1,78,-0.0209945835192583,-0.176442910537004
1,79,0,0.0397719669924999
1,8,0,0.439721336588661
1,80,0.0665706357057086,-0.0756751119322605
1,81,0,-0.292036561459543
1,82,0,-0.073948155477592
1,83,0,0.184034618018922
1,84,0,-0.306416804222076
1,85,0,-0.00193519740001518
1,86,0,-0.0120097378780805
1,87,0,-0.019176275359663
