Var1,Var2,betas_dgp,cov_dgp,prediction
1,1,-0.007799038364442852,0.997417789821203,-0.0024968461997373734
1,2,0.15357331505958413,0.05946000171602228,-0.0024968461997373734
1,3,-0.007799038364442852,0.01201519315936518,-0.0024968461997373734
1,4,-0.007799038364442852,-0.01896508275581222,-0.0024968461997373734
1,5,-0.007799038364442852,0.03469666396294818,-0.0024968461997373734
1,6,-0.007799038364442852,0.001127642910568381,-0.0024968461997373734
1,7,-0.007799038364442852,0.05735643109375228,-0.0024968461997373734
1,8,-0.007799038364442852,0.006454141915139411,-0.0024968461997373734
1,9,-0.007799038364442852,0.09744574603745919,-0.0024968461997373734
1,10,-0.007799038364442852,0.026587834131790784,-0.0024968461997373734
1,11,-0.007799038364442852,0.030687490545622986,-0.0024968461997373734
1,12,-0.007799038364442852,-0.006916108669972749,-0.0024968461997373734
1,13,-0.007799038364442852,0.004391298874898011,-0.0024968461997373734
1,14,-0.007799038364442852,-0.02597814228941502,-0.0024968461997373734
1,15,-0.007799038364442852,-0.05475397602258672,-0.0024968461997373734
1,16,-0.007799038364442852,-0.001164877658493839,-0.0024968461997373734
1,17,-0.007799038364442852,-0.032012717669641914,-0.0024968461997373734
1,18,-0.007799038364442852,-0.01265587206665522,-0.0024968461997373734
1,19,-0.007799038364442852,-0.14824217616094185,-0.0024968461997373734
1,20,-0.007799038364442852,-0.15198677868717583,-0.0024968461997373734
1,21,0.17627725626610413,-0.04156687116124831,-0.0024968461997373734
1,22,-0.007799038364442852,0.03217100034041219,-0.0024968461997373734
1,23,-0.007799038364442852,0.03558575090237988,-0.0024968461997373734
1,24,-0.007799038364442852,-0.00897044167070506,-0.0024968461997373734
1,25,-0.007799038364442852,-0.00940856966619824,-0.0024968461997373734
1,26,-0.007799038364442852,0.04552497062304808,-0.0024968461997373734
1,27,-0.007799038364442852,0.03945572488813688,-0.0024968461997373734
1,28,-0.007799038364442852,-0.14494150379061083,-0.0024968461997373734
1,29,-0.007799038364442852,-0.03736135008067712,-0.0024968461997373734
1,30,-0.007799038364442852,-0.02688840993975892,-0.0024968461997373734
1,31,0.15710975256178114,-0.002907336266258486,-0.0024968461997373734
1,32,-0.007799038364442852,-0.07256486206072521,-0.0024968461997373734
1,33,-0.007799038364442852,0.00924574184220998,-0.0024968461997373734
1,34,-0.007799038364442852,0.0032693573906936915,-0.0024968461997373734
1,35,-0.007799038364442852,0.07619696160675529,-0.0024968461997373734
1,36,-0.007799038364442852,-0.03559234296855632,-0.0024968461997373734
1,37,-0.007799038364442852,-0.0025598228337116564,-0.0024968461997373734
1,38,-0.007799038364442852,0.06613613367043318,-0.0024968461997373734
1,39,-0.007799038364442852,-0.04560587287607412,-0.0024968461997373734
1,40,-0.007799038364442852,0.006786763811529241,-0.0024968461997373734
1,41,-0.007799038364442852,-0.005248278199157269,-0.0024968461997373734
1,42,-0.007799038364442852,0.010590206140204981,-0.0024968461997373734
1,43,-0.007799038364442852,-0.001744847511315198,-0.0024968461997373734
1,44,-0.18514204290261888,-0.14159043913853986,-0.0024968461997373734
1,45,-0.007799038364442852,-0.15706237975060086,-0.0024968461997373734
1,46,-0.16148176670336883,-0.003154197269928403,-0.0024968461997373734
1,47,-0.007799038364442852,-0.01375945830379762,-0.0024968461997373734
1,48,-0.007799038364442852,0.10452447947571818,-0.0024968461997373734
1,49,-0.007799038364442852,-0.035077740993505316,-0.0024968461997373734
1,50,-0.007799038364442852,0.02842219033816858,-0.0024968461997373734
1,51,-0.007799038364442852,-0.04813387372622932,-0.0024968461997373734
1,52,-0.007799038364442852,-0.001179259415943519,-0.0024968461997373734
1,53,-0.007799038364442852,0.07297568119661808,-0.0024968461997373734
1,54,-0.007799038364442852,0.003967385639942831,-0.0024968461997373734
1,55,-0.007799038364442852,-0.13180383762947884,-0.0024968461997373734
1,56,-0.007799038364442852,0.00011111834049529114,-0.0024968461997373734
1,57,-0.007799038364442852,-0.14215807565302283,-0.0024968461997373734
1,58,-0.007799038364442852,-0.002499326188575215,-0.0024968461997373734
1,59,-0.007799038364442852,0.03578180785146118,-0.0024968461997373734
1,60,-0.17377868396708684,-0.044152072824291316,-0.0024968461997373734
1,61,-0.007799038364442852,-0.03615627177164851,-0.0024968461997373734
1,62,-0.007799038364442852,-0.010415294835201748,-0.0024968461997373734
1,63,-0.007799038364442852,0.02440360454456538,-0.0024968461997373734
1,64,-0.007799038364442852,0.023944146346740882,-0.0024968461997373734
1,65,-0.007799038364442852,-0.015979535638871417,-0.0024968461997373734
1,66,-0.007799038364442852,-0.0019120060261153542,-0.0024968461997373734
1,67,-0.18015154685764084,0.08587149665991789,-0.0024968461997373734
1,68,-0.007799038364442852,-0.15423256352735784,-0.0024968461997373734
1,69,-0.007799038364442852,0.015603065735552982,-0.0024968461997373734
1,70,-0.007799038364442852,0.026111860040564382,-0.0024968461997373734
1,71,-0.007799038364442852,0.004036713778185341,-0.0024968461997373734
1,72,-0.007799038364442852,-0.002038027059104046,-0.0024968461997373734
1,73,-0.007799038364442852,0.01589307029787288,-0.0024968461997373734
1,74,-0.007799038364442852,0.029304361575089782,-0.0024968461997373734
