eq,variable,betas_dgp,cov_estimate
1,1,0,3.34460453053147
1,10,0.0867434294923529,-7.57531345757555
1,100,0,-5.4323379576532
1,101,0,8.50567619075331
1,102,0,2.26635893256319
1,103,0,4.89586112975092
1,104,0,-8.39230755277216
1,105,0,1.31551215580911
1,106,0,18.6026004703032
1,107,0,0.501773043211748
1,108,0,4.63503386603384
1,109,0,-4.95306817405888
1,11,0,10.3587316427168
1,110,0,-0.82190651970438
1,111,0.248357287808079,0.360316954529215
1,112,0,-11.4199207328496
1,113,0,-6.5375669723342
1,114,0,2.6342095167074
1,115,0,-1.85478764488076
1,116,0,0.0962947183664242
1,117,0,-7.47447537110357
1,118,0,-6.38508408493279
1,119,0,11.4441913898441
1,12,0,-1.1132741238881
1,120,0,8.14291908948275
1,121,0,-1.59558457367662
1,122,0,7.12989623616488
1,123,-0.229263523844724,-2.70351101477563
1,124,0,-1.06627029219426
1,125,0,5.77620831228944
1,126,0,5.86864829833034
1,127,0,3.02043105724199
1,128,0,3.94393972762778
1,129,0,2.04705116030955
1,13,0,1.01770928751196
1,130,0,-10.2694286795812
1,131,0,2.05135632753591
1,132,0,-3.17351164972586
1,133,0,-2.91237669709056
1,134,0,12.7989355589987
1,135,0,5.09117675816735
1,136,0,-0.019279236805307
1,137,-0.105078227967245,-6.26307256309179
1,138,0,-1.56333449590986
1,139,0,7.86824885339189
1,14,0,-8.43304774203581
1,140,0.0618210308181533,-4.8004548450136
1,141,0,-7.87812902854222
1,142,0,-5.99240266603877
1,143,0.164653179520866,-1.00158887044631
1,144,0,6.28994729402724
1,145,0,3.80098172253802
1,146,0,-6.17822745931624
1,147,0,8.15908213757245
1,148,0,4.7609102296379
1,149,0,-3.59004053944846
1,15,0,8.76987057810334
1,150,0,-2.37816980243272
1,151,0,3.2039292730152
1,152,0,-0.85296687903924
1,153,0,-1.42510221729301
1,154,0,-3.26050908847906
1,155,0,-4.26651743848304
1,156,0,2.56945096823803
1,157,0,-2.31265611732571
1,158,0.144742350911623,-7.52444186625011
1,159,0,9.23950243285104
1,16,0.0680066664830325,2.48990616950319
1,160,0,5.46655497160024
1,161,0,3.89274718548792
1,162,0,-4.53020021722013
1,163,0,-2.4193175703523
1,164,0,5.33277049223123
1,165,0,2.77480759615668
1,166,0,6.24242236434127
1,167,0,-1.67333660656011
1,168,0,9.73448286315776
1,169,0,-0.516488571237392
1,17,0,1.2554280675774
1,170,0,1.81113689529096
1,171,0,-1.20950772349863
1,172,0,-6.48332342119275
1,173,0,2.53402551142492
1,174,0.284426050367328,19.5961183567602
1,175,0,-3.20776892105739
1,176,0,-5.32323838293177
1,177,0,0.627361328889758
1,178,0,10.6910871638517
1,179,0,-5.01331030336865
1,18,0,5.34988879731335
1,180,0.0875974804055699,-12.2228938807544
1,181,0,20.4464113981839
1,182,0,-2.62661049265347
1,183,0,5.08500864298784
1,184,0.408488264396784,5.7661762891154
1,185,0.0048838323782279,1.51789255759766
1,186,0,0.673759021868465
1,187,0,9.64169935696815
1,188,0,5.63450203440884
1,189,0.417375582404694,3.83357678727137
1,19,0.0556843040211378,-0.0142805952972903
1,190,0,10.7288095432153
1,191,0,3.36474214653343
1,192,0.175428908962558,2.52218889388727
1,193,0.0407856425842172,6.87773238980198
1,194,0,3.73464133030753
1,195,0,-2.34270548911798
1,196,-0.0714434358825397,2.69577927832738
1,197,0,1.6953365712918
1,198,0,-4.0188526694507
1,199,0,6.67861444783094
1,2,0,6.1397192087938
1,20,0,9.6023781011205
1,200,0,6.63698442225992
1,201,0,0.0263114172129161
1,202,0,3.23797806166515
1,203,0,-3.19011430037239
1,204,0,1.66092738084068
1,205,0,-8.10624651590684
1,206,0,-4.10640520991763
1,207,-0.0328602041344815,-5.63238354153495
1,208,0,13.2843788971454
1,209,0,5.38739918831951
1,21,0,-2.43389108164592
1,210,0,-5.45633914036557
1,211,0,2.15519793780448
1,212,0,-4.9869355712853
1,213,0,3.66338042945139
1,214,0,11.23050004075
1,215,0,-6.2636497500504
1,216,0,5.14614163018397
1,217,0,1.75550196752097
1,218,0,13.4981970945082
1,219,0,-0.257707578354864
1,22,0,-5.83248095963129
1,220,0,3.27867010130213
1,221,0,-1.31945775882606
1,222,0,-2.90471457881553
1,223,0,4.52755013297659
1,224,0,-4.48852163555496
1,225,-0.00279219469708081,2.55582388179441
1,226,-0.0536841371657015,-2.31795029996607
1,227,0,-0.160214958141374
1,228,0,2.67000345181709
1,229,0,10.2884730727958
1,23,0,2.99207968634757
1,230,0.0783623393477612,6.67555096924399
1,231,0,4.11069156089667
1,232,0,-11.7817493596062
1,233,0,-4.35622920322492
1,234,0,8.6462998876985
1,235,0,2.1037063835291
1,236,0,0.866624783647151
1,237,0,0.633994652392853
1,238,0,4.24201295720872
1,239,0,-1.15940188240882
1,24,0,1.37530290506349
1,240,0,3.27760841057555
1,241,0,-1.67017688892487
1,242,0,8.21957988165917
1,243,0,-4.48640260687339
1,244,0,3.78849960032354
1,245,0,-0.574237072271453
1,246,0,4.60136968960333
1,247,0,3.23987637125074
1,248,0,7.59854487707712
1,249,0,5.13891848390826
1,25,0,-3.71672632640292
1,250,0,-4.27256167084595
1,26,0.0885164376608942,1.25449448666409
1,27,0,-4.28792074694416
1,28,0,-10.4751510912266
1,29,0,-4.98802857963849
1,3,0,7.3719453358092
1,30,0,21.4069227570613
1,31,0,0.854981950151502
1,32,0,1.96170718809966
1,33,0,-4.03028746867616
1,34,0,-12.804482634971
1,35,0,0.343336970406357
1,36,0,-1.07990559487866
1,37,0,-5.92985177690696
1,38,0,-1.8190548914568
1,39,0,3.32265758586932
1,4,0,-1.75342484647421
1,40,0,1.58555758051573
1,41,0,-13.4433101488037
1,42,0,7.50867558755809
1,43,0,15.6728688092484
1,44,0,4.56456304179996
1,45,0,-0.233870939219055
1,46,0,-0.327409746238343
1,47,-0.0277300794004393,4.35159611385803
1,48,0,7.118536239414
1,49,0,5.36500130568639
1,5,0,-0.115203024150705
1,50,0,1.32210737199455
1,51,0,3.85370994579253
1,52,0,-6.76322253461103
1,53,0.212601944469379,2.10001972384894
1,54,0,-3.46579194991412
1,55,0.154979785140442,5.0755577027273
1,56,0,-0.111190371665289
1,57,0,-3.478809524376
1,58,0,3.13640364412854
1,59,0,10.1402343797076
1,6,0,5.63536383301422
1,60,0,-3.17293250501839
1,61,0,4.00938433340566
1,62,0,2.74647136935711
1,63,0,0.511061518174164
1,64,-0.00316428526013924,-7.07737205030805
1,65,0,0.244837602444257
1,66,0,7.4361918742192
1,67,-0.0346218834562763,-2.91375556862212
1,68,0.445637535108028,0.894467884417416
1,69,0,-4.4277024224875
1,7,0,-3.15710257703554
1,70,0,-7.33124862985552
1,71,0,-4.0814551382533
1,72,0,-5.39418517606222
1,73,0,-5.6685352262388
1,74,0.0105402139961623,-6.64707954784276
1,75,0,3.85661452130764
1,76,0,-3.16371183730053
1,77,0,-14.3416965824174
1,78,0,5.07357863295284
1,79,0,11.7850258794331
1,8,0,2.52180136630969
1,80,0,5.70766362809173
1,81,0,-2.37786982042323
1,82,0,-4.26997522851159
1,83,0,-0.25078961509143
1,84,0,-2.76094743091816
1,85,0,-8.06058562571495
1,86,0,1.04778842131121
1,87,0,10.2902232970554
1,88,0,-8.85034477736221
1,89,0,11.6878337106697
1,9,0,-3.19743742212515
1,90,0,5.25855082870688
1,91,0,-6.62365271600888
1,92,0,-0.908154266291437
1,93,0,10.6951555101403
1,94,0,-1.03902634804409
1,95,0,-9.19622078037219
1,96,0,-3.33762026003182
1,97,0,-4.79573801299286
1,98,0,-3.35911636765705
1,99,0,3.34342752960389
10,1,0,5.82034597420076
10,10,0,15.7357345266125
10,100,0,2.34556152967002
10,101,0,29.1424920978214
10,102,0,16.3994335116559
10,103,0,25.1530968228144
