eq,variable,beta,cov_estimate
V1,V1.L1,-0.104073845363831,0.0381043940644353
V1,V1.L2,-0.127526174429455,-0.332986044642965
V1,V10.L1,-0.0998220750569026,0.0679054598271586
V1,V10.L2,0.0673542838833468,0.532350701842566
V1,V2.L1,0.129165722282695,-0.0623567646002847
V1,V2.L2,-0.432397254172634,0.490866699222958
V1,V3.L1,-0.0166063293966423,0.747343315838688
V1,V3.L2,-0.017891366918522,0.365734356077447
V1,V4.L1,0,-2.62405003688276
V1,V4.L2,-0.0679376171702376,-0.916638254375972
V1,V5.L1,-0.254933139500717,1.20232396531554
V1,V5.L2,0.229296733767279,0.0293300834179986
V1,V6.L1,0.0629428907688523,-1.11047974842522
V1,V6.L2,0.384086635214161,-0.75704824322483
V1,V7.L1,-0.000615124967130147,-0.522779730147372
V1,V7.L2,0.0696595710353494,-0.56095556110814
V1,V8.L1,0,-0.309004822685828
V1,V8.L2,0.0925625989270304,0.533645343116286
V1,V9.L1,0.0113414780439872,-0.536886601677362
V1,V9.L2,-0.0545297681336833,1.53761540929756
V10,V1.L1,-0.380359897298769,-0.667811712003043
V10,V1.L2,0.0066558930997077,0.409051093176556
V10,V10.L1,0.00341877609894394,0.111349386324178
V10,V10.L2,-0.221188101555579,-1.4348209183688
V10,V2.L1,0.39605157108641,-0.572277172545262
V10,V2.L2,-0.118663231263899,0.596889001307107
V10,V3.L1,-0.0345585974022562,-0.0442792291389719
V10,V3.L2,0,1.60147269557523
V10,V4.L1,0.398819551414702,1.3743672137752
V10,V4.L2,-0.269833224959487,1.17621810083956
V10,V5.L1,-0.0739823525853454,-0.679151450930865
V10,V5.L2,-0.12185307725541,-0.383755045377301
V10,V6.L1,-0.164505745257808,2.85474452221626
V10,V6.L2,0.0786566674201863,2.00702057814582
V10,V7.L1,0.31239345050545,2.3015298759452
V10,V7.L2,0.229533595613085,0.598817407346859
V10,V8.L1,-0.0848201761907512,-1.46922723685743
V10,V8.L2,0.213251207345563,-2.20609078577905
V10,V9.L1,0.162656015431085,-0.446823022147231
V10,V9.L2,-0.0611046689165776,-0.96845286067464
V2,V1.L1,0.192376452811816,-0.5285740125344
V2,V1.L2,0.123445916138656,-0.392376609718458
V2,V10.L1,-0.285658831918322,0.28061139616396
V2,V10.L2,-0.0858100388566708,0.135699056077535
V2,V2.L1,-0.343702977833695,-0.0479162358445081
V2,V2.L2,-0.108401079016343,-0.410269898054887
V2,V3.L1,0.375608144758712,-0.974025716890893
V2,V3.L2,0.106155199296993,-0.574309830612683
V2,V4.L1,0.0650249099031542,-0.667238400063891
V2,V4.L2,-0.136887153074646,1.25647227389919
V2,V5.L1,0.164511103180014,0.391353926197811
V2,V5.L2,-0.0200558869546202,-0.911868460969179
V2,V6.L1,-0.128169879986234,-1.1904249411829
V2,V6.L2,-0.027353356991838,0.583371045438688
V2,V7.L1,-0.0611271643445536,-0.553504556497539
V2,V7.L2,0.134170426143355,0.814462692778402
V2,V8.L1,-0.0322046256878683,0.520968216786089
V2,V8.L2,0.0327439216306095,1.17643196874759
V2,V9.L1,0,1.27099979265843
V2,V9.L2,0.248549023815517,0.584438473305043
V3,V1.L1,-0.322003080469681,-0.713608974265471
V3,V1.L2,-0.192614819201823,-1.19968546109792
V3,V10.L1,0.269986108394296,0.510676526641161
V3,V10.L2,-0.159470278411255,0.818061385548834
V3,V2.L1,0.171766445026799,0.635447960808896
V3,V2.L2,0.0731700870726633,0.0720460852476095
V3,V3.L1,0,0.175569158894025
V3,V3.L2,-0.183605086419207,-0.878572390189192
V3,V4.L1,-0.601102061107973,-2.74415468335317
V3,V4.L2,-0.361357881091979,0.139783083920674
V3,V5.L1,0.243214030868345,1.6364716339119
V3,V5.L2,0.0358042533791777,-0.353227977096277
V3,V6.L1,-0.284536904428443,-2.51502559641752
V3,V6.L2,-0.0146375303561151,-0.763526259210133
V3,V7.L1,0.0259364441374727,-1.89792808373449
V3,V7.L2,-0.105928180644583,0.451590973749561
V3,V8.L1,-0.0166532886255452,0.109146720070966
V3,V8.L2,0.141255698838091,2.10331885475637
V3,V9.L1,0,1.40984099165243
V3,V9.L2,-0.0915406589138279,2.58656637290094
V4,V1.L1,0.423957006423646,1.7349835489787
V4,V1.L2,-0.000897996566790266,1.09217881099565
V4,V10.L1,0.0229875696496595,-1.66356505934422
V4,V10.L2,-0.466565556096504,-3.77176921267847
V4,V2.L1,-0.32655606410698,-0.227835218774209
V4,V2.L2,0.013314779026045,0.864796187339135
V4,V3.L1,0.387765984584182,1.12682651045982
V4,V3.L2,-0.000555213141371772,2.34352241709618
V4,V4.L1,0.264400287021505,1.40395837432581
V4,V4.L2,-0.180071597241913,-6.52331572231069
