eq,variable,betas_dgp,corr_estimate
1,1,0,-0.039210918734562
1,10,0,-0.124361256159745
1,2,0,0.183590850080346
1,3,0,0.433048812319669
1,4,0.561882031161443,0.482213108958116
1,5,0,-0.0856973856518438
1,6,0,0.0990514040941688
1,7,0,0.0974898742930588
1,8,0,-0.115861225211383
1,9,0,0.00319984632539188
10,1,0,-0.10412095075398
10,10,0,0.00119131531645129
10,2,0,0.146148265967351
10,3,0,0.353091294446265
10,4,0.782022583807294,0.58762015015611
10,5,0,0.132110985981247
10,6,0,0.296725931186504
10,7,0,0.145150283436175
10,8,0.0858727985477024,-0.0734458970371132
10,9,0,0.0814795458137194
2,1,0,-0.302602894510477
2,10,-0.402677625656778,-0.551089473566415
2,2,0,-0.0505757595793514
2,3,0,-0.000442530711070698
2,4,0,0.0352286141267113
2,5,0,0.0144962393778175
2,6,0,0.0341570032250785
2,7,0,-0.0787012884936534
2,8,0,-0.306072110620433
2,9,0,-0.28570264186842
3,1,-0.8326912157176,-0.751722516766349
3,10,0,-0.259692931819675
3,2,0,-0.371636426087902
3,3,0,-0.075041537209527
3,4,0,-0.00248569894030928
3,5,0,0.0446765624156445
3,6,0,0.0127583245443525
3,7,0,0.0773603105232165
3,8,0,-0.0699302925418311
3,9,0,0.00465523523495025
4,1,0,-0.263377026978249
4,10,0,0.0464223591271516
4,2,0,-0.0605849319483297
4,3,0,0.029469198961809
4,4,0,-0.029118258029625
4,5,0,0.0912042664153556
4,6,0,0.146728836582779
4,7,0,0.0492908715452555
4,8,0,-0.0191268431670904
4,9,0,0.0096094925318522
5,1,0.829258529813403,0.687257652381535
5,10,0.072166833780109,0.44439607792609
5,2,0,0.282380123855269
5,3,0,0.0976717082920361
5,4,0,-0.0608007124386608
5,5,0,-0.0463000259312223
5,6,0,0.0963828288598494
5,7,0,0.159129377361078
5,8,0,0.150745063978766
5,9,0,0.173729584712603
6,1,0,-0.0156161628156302
6,10,-0.132599178584116,-0.181785863690078
6,2,0,-0.0276551340362328
6,3,0,-0.0576937481058822
6,4,0,-0.177246915001506
6,5,0,-0.14529750509275
6,6,0,0.0112006983075033
6,7,0,0.0130977356287129
6,8,0,-0.0397675963555779
6,9,0,-0.193775631912801
7,1,0,-0.0380829424352288
7,10,0,0.124281872489249
7,2,0,0.0788671686501118
7,3,0,0.0204625896889944
7,4,0,-0.0693412657263909
7,5,0,0.0560768756807485
7,6,0,0.210600005564742
7,7,0,0.0896944484523212
7,8,0,0.0606935854534459
7,9,0,0.0679763860000911
8,1,0,0.111917459128222
8,10,0,0.101620940385078
8,2,0,0.208392616383326
8,3,0,0.117738414843265
8,4,0,0.033241878481295
8,5,0,0.0603944100327484
8,6,0,0.217536641371446
8,7,0,-0.0342082905858725
8,8,0,-0.070656563487052
8,9,0,0.0749095694110641
9,1,0,0.0823494661393046
9,10,0,0.330887476459936
9,2,0,0.0317903725851626
9,3,0,0.12363290209462
9,4,0,0.0928371882722572
9,5,0,0.0920595365673783
9,6,0,0.290089206730588
9,7,0.33101677890904,0.350634777755267
9,8,0,0.257104789006529
9,9,0.375031931940023,0.608922987913338
