eq,variable,y,pred
1,1,0.715135652106255,0.026494697
1,10,0.0,0.030327938
1,100,0.0,0.030441053
1,101,0.0,0.0253845
1,102,0.0,0.029062785
1,103,0.0,0.03432057
1,104,0.0,0.03691701
1,105,0.0,0.03230142
1,106,0.0,0.029316358
1,107,0.0,0.03653103
1,108,0.0,0.027927577
1,109,0.0,0.028575897
1,11,0.0,0.024547301
1,110,0.0,0.02921573
1,111,0.0,0.03416855
1,112,0.0,0.028501391
1,113,0.0,0.011569612
1,114,0.0,0.030673362
1,115,0.0,0.032954372
1,116,0.0,0.027066931
1,117,0.0,0.049470983
1,118,0.0,0.026383556
1,119,0.0,0.036609776
1,12,0.0,0.036949493
1,120,0.0,0.032399148
1,121,0.0,0.026471488
1,122,0.195213915148411,0.030492626
1,123,0.0,0.025340684
1,124,0.0,0.026448093
1,125,0.0,0.041813932
1,126,0.0,0.036524713
1,127,-0.158172599447832,0.033043943
1,128,0.0,0.029830538
1,129,0.0,0.033298753
1,13,0.0,0.029744215
1,130,0.0,0.026272327
1,131,0.0,0.036799602
1,132,0.0,0.041854747
1,133,0.0,0.036923595
1,134,0.0,0.029382378
1,135,0.0,0.02478443
1,136,0.155059805736177,0.036725096
1,137,0.0,0.036582313
1,138,0.0,0.027337588
1,139,0.0,0.02585949
1,14,0.0,0.02634
1,140,0.0,0.030041777
1,141,0.0,0.03371475
1,142,0.0,0.028345615
1,143,0.0,0.03320735
1,144,0.0,0.022715531
1,145,0.0,0.032413937
1,146,0.0,0.03184478
1,147,0.0,0.034292124
1,148,0.0,0.027663015
1,149,0.0,0.029763848
1,15,0.0,0.02668494
1,150,0.0,0.031423472
1,151,0.0,0.030257009
1,152,0.0,0.033004247
1,153,0.0,0.03641198
1,154,0.0,0.031225704
1,155,0.0,0.035045356
1,156,0.0,0.029449575
1,157,0.0,0.03586597
1,158,0.16352297095185,0.02676931
1,159,0.0,0.02965387
1,16,0.0,0.028747238
1,160,-0.163486875734521,0.028920598
1,161,0.0,0.03647303
1,162,0.167922303150317,0.03077314
1,163,0.0,0.032455586
1,164,0.17557457091113,0.032475255
1,165,0.175730947018109,0.030103467
1,166,0.0,0.031028785
1,167,0.0,0.02882351
1,168,0.0,0.026477352
1,169,0.0,0.0369661
1,17,0.0,0.029730774
1,170,0.0,0.029391289
1,171,0.0,0.0282062
1,172,-0.167217296461268,0.035454847
1,173,0.0,0.028606422
1,174,0.0,0.02528043
1,175,0.0,0.025539577
1,176,0.0,0.036833115
1,177,0.0,0.033003844
1,178,0.0,0.023634106
1,179,0.0,0.033780016
1,18,0.0,0.029081106
1,180,0.0,0.02950593
1,181,0.0,0.036360733
1,182,0.0,0.029117815
1,183,0.0,0.03341409
1,184,0.0,0.03204765
1,185,0.0,0.0332684
1,186,0.0,0.029732369
1,187,0.0,0.018805921
1,188,0.0,0.03035456
1,189,0.0,0.023796372
1,19,0.0,0.026944846
1,190,0.0,0.036517985
1,191,0.0,0.030617736
1,192,-0.162534688331122,0.03530375
1,193,0.0,0.034931652
1,194,0.0,0.023995005
1,195,0.0,0.023066595
1,196,0.0,0.05791042
1,197,0.0,0.032404907
1,198,0.0,0.027988054
1,199,0.0,0.03263755
